Date,Open,High,Low,Close,50_SMA,Lower_Band,Upper_Band
2006-01-27,129.5,129.5,107.1,115.5,,,
2006-01-30,113.0,114.9,109.0,113.0,,,
2006-01-31,113.3,113.3,111.0,111.0,,,
2006-02-01,115.0,115.0,102.1,105.7,,,
2006-02-02,105.0,107.0,102.1,102.95,,,
2006-02-03,102.1,102.1,98.2,101.0,,,
2006-02-06,101.0,101.0,94.0,97.0,,,
2006-02-07,98.0,102.45,94.8,99.5,,,
2006-02-08,100.0,100.0,96.0,97.3,,,
2006-02-10,97.4,98.9,97.0,97.1,,,
2006-02-13,97.15,101.9,95.5,100.2,,,
2006-02-14,103.0,104.0,100.0,100.6,,,
2006-02-15,107.9,107.9,96.7,99.15,,,
2006-02-16,103.4,103.4,97.1,97.2,,,
2006-02-17,100.9,100.9,97.1,97.5,,,
2006-02-20,97.0,97.5,93.1,96.5,,,
2006-02-21,96.45,96.5,93.0,93.05,,,
2006-02-22,94.1,95.0,90.5,91.9,,,
2006-02-23,91.2,93.85,90.0,92.0,,,
2006-02-24,92.0,93.1,92.0,92.5,,86.58477371987132,113.48022628012868
2006-02-27,90.0,92.5,89.85,89.9,,86.70301977535085,110.80198022464914
2006-02-28,91.7,99.9,85.2,99.9,,88.0513184787505,108.14368152124949
2006-03-01,91.05,98.5,91.05,97.25,,89.40752669811584,105.41247330188415
2006-03-02,100.1,100.1,95.3,95.6,,89.8916368154861,103.91836318451391
2006-03-03,95.0,97.5,92.1,92.1,,89.64568096903473,103.07931903096527
2006-03-06,93.25,96.3,92.0,93.0,,89.45906973104515,102.46593026895486
2006-03-07,92.5,95.0,90.5,92.6,,89.09084607033705,102.39415392966293
2006-03-08,88.1,95.0,88.1,92.0,,88.76229670817648,101.9727032918235
2006-03-09,91.2,94.8,91.2,92.8,,88.50795920361116,101.77704079638883
2006-03-10,94.7,94.7,92.0,92.0,,88.17812909843722,101.59687090156278
2006-03-13,83.15,93.8,83.15,91.6,,88.0879775854485,100.82702241455152
2006-03-14,93.9,93.95,91.05,91.6,,88.2201021664127,99.79489783358731
2006-03-16,90.15,92.0,90.15,91.95,,88.33035048664523,98.96464951335479
2006-03-17,85.0,95.0,85.0,89.4,,87.89346037928203,98.62153962071795
2006-03-20,91.0,91.0,85.55,90.0,,87.72250458996525,98.04249541003473
2006-03-21,89.0,89.95,88.35,89.65,,87.48268637984233,97.59731362015765
2006-03-22,89.5,90.7,89.0,90.5,,87.28128746247401,97.54371253752598
2006-03-23,87.15,91.6,87.15,88.95,,86.9071626515326,97.6228373484674
2006-03-24,87.7,91.0,87.7,90.25,,86.74480414890296,97.61019585109703
2006-03-27,87.2,91.0,87.2,90.5,,86.59638649422779,97.55861350577221
2006-03-28,91.0,91.0,87.7,87.95,,86.27115183522791,97.6888481647721
2006-03-29,98.0,98.0,88.5,88.75,,86.91993055812038,95.92506944187961
2006-03-30,91.9,94.1,88.0,89.0,,87.31639243528687,94.70360756471314
2006-03-31,90.0,90.0,86.0,89.35,,87.63542725859018,93.75957274140983
2006-04-03,95.0,95.0,85.3,87.65,,87.20254719385872,93.74745280614127
2006-04-04,91.7,91.7,85.1,85.3,,86.29781968005894,93.88218031994107
2006-04-05,87.0,87.0,84.0,85.15,,85.52135201705924,93.91364798294076
2006-04-07,87.0,87.95,80.2,83.2,,84.31379223897667,94.24120776102333
2006-04-10,84.0,85.0,80.3,81.6,,82.96293430693586,94.47206569306414
2006-04-12,81.5,82.0,72.65,75.0,93.90299999999999,79.65657819778397,96.07842180221604
2006-04-13,74.75,78.0,61.5,75.1,93.095,77.24769606063867,96.8373039393613
2006-04-17,74.0,90.0,73.05,81.55,92.46600000000001,76.69859445211728,96.38140554788271
2006-04-18,81.5,83.0,76.0,80.1,91.848,76.05079799749848,95.84420200250153
2006-04-19,77.2,79.7,76.9,78.9,91.31200000000001,75.1886822218787,95.6563177781213
2006-04-20,84.0,84.0,77.0,77.7,90.807,74.2584528991077,95.35654710089231
2006-04-21,77.5,77.5,76.4,76.4,90.315,73.21893748392105,95.07106251607897
2006-04-24,77.0,80.7,75.0,80.0,89.975,72.97420023522977,94.26579976477024
2006-04-25,80.2,80.8,78.2,80.8,89.601,72.80446287275511,93.6205371272449
2006-04-26,76.5,79.0,76.5,79.0,89.235,72.63480102412744,92.66519897587257
2006-04-27,77.2,82.5,77.0,79.25,88.87799999999999,72.68364440774405,91.49135559225596
2006-04-28,79.7,80.4,78.0,80.0,88.47399999999999,72.6650871122441,90.7149128877559
2006-04-29,76.5,81.1,76.1,80.45,88.07099999999998,72.87534461859778,89.67465538140223
2006-05-02,80.0,80.5,80.0,80.0,87.68799999999999,73.24340872139672,88.40659127860329
2006-05-03,78.1,80.0,78.0,78.0,87.304,73.7379524696875,86.77704753031252
2006-05-04,78.5,78.9,78.0,78.9,86.932,74.2899481300611,85.35005186993888
2006-05-05,79.1,80.0,76.45,78.0,86.56200000000001,74.5158012582474,84.3941987417526
2006-05-08,76.55,77.5,76.4,76.45,86.23,74.69888903174146,83.34111096825856
2006-05-09,76.5,80.5,76.5,78.2,85.956,74.91357678670968,82.62642321329034
2006-05-10,80.0,80.0,76.4,76.45,85.645,74.7655187589131,82.2594812410869
2006-05-11,76.4,77.0,76.4,76.4,85.32300000000001,75.06662996467905,82.09837003532094
2006-05-12,76.5,81.0,76.5,79.7,85.119,75.6743015560375,81.9506984439625
2006-05-15,76.6,79.45,76.4,76.4,84.649,75.51909208932324,81.59090791067678
2006-05-16,78.0,78.5,76.4,78.35,84.271,75.51948103983739,81.41551896016261
2006-05-17,78.5,79.8,76.4,76.8,83.895,75.33093361661884,81.39406638338116
2006-05-18,76.4,76.4,76.4,76.4,83.581,75.15249979081175,81.44250020918825
2006-05-19,76.4,77.0,76.4,77.0,83.26100000000001,75.24794517913035,81.40705482086965
2006-05-22,75.0,77.0,72.5,76.4,82.93700000000001,75.05873001827513,81.23626998172489
2006-05-23,74.5,77.0,65.1,71.3,82.523,73.55175977523393,81.79324022476607
2006-05-24,66.3,78.45,66.3,71.0,82.08699999999999,72.24170274184729,82.30329725815272
2006-05-25,70.0,75.0,70.0,73.0,81.707,71.67630113611534,82.24369886388467
2006-05-26,72.6,72.6,69.6,69.7,81.26899999999999,70.44904522330127,82.44095477669875
2006-05-30,70.2,82.9,57.65,71.2,80.861,69.86158890510691,82.10341109489306
2006-05-31,66.4,70.5,64.5,65.3,80.328,67.77639953853719,82.71860046146281
2006-06-01,65.0,66.85,58.3,60.8,79.756,64.6380668180951,84.13693318190491
2006-06-02,67.5,69.8,55.6,62.8,79.212,62.79809239603635,84.36690760396367
2006-06-05,60.1,62.25,58.0,59.6,78.611,60.4235683730797,84.90143162692029
2006-06-06,55.5,58.0,55.4,57.95,77.96,57.999275377091735,85.47572462290826
2006-06-07,58.1,60.0,50.15,58.85,77.358,56.24516102091212,85.2948389790879
2006-06-08,55.0,60.0,49.0,59.1,76.735,54.74725164731408,85.05774835268593
2006-06-09,56.5,61.0,55.0,60.0,76.125,53.635603701287806,84.52939629871221
2006-06-12,60.0,60.0,57.2,58.0,75.526,52.64255994116103,83.35244005883898
2006-06-13,55.0,56.0,54.5,55.0,74.851,51.06385486900576,82.79114513099424
2006-06-14,57.0,57.0,54.0,57.0,74.211,50.363630306287114,81.35636969371288
2006-06-15,54.0,55.5,54.0,55.15,73.527,49.47536822556679,80.07963177443321
